record_id,orig_monthly,orig_total,injected_error_type
5163,19.45,159.2,none
5164,34.95,610.2,none
5165,53.65,404.35,none
5166,69.65,69.65,none
5167,104.0,6363.45,none
5168,70.35,4124.65,none
5169,80.8,713.1,none
5170,64.85,950.75,none
5171,19.65,19.65,none
5172,45.9,505.95,none
5173,20.0,1149.65,none
5174,44.8,169.65,none
5175,80.3,526.7,none
5176,20.35,393.15,none
5177,45.8,1147.0,none
5178,84.1,3021.6,none
5179,108.95,5718.2,none
5180,69.35,191.35,none
5181,64.35,4539.6,none
5182,90.8,6397.6,none
5183,24.95,280.4,none
5184,79.6,2718.3,none
5185,84.7,5711.05,none
5186,70.8,3478.15,none
5187,36.45,36.45,none
5188,104.4,4133.95,none
5189,101.5,2917.65,none
5190,54.3,54.3,none
5191,103.95,2964.8,none
5192,91.1,2198.3,none
5193,19.95,1189.9,none
5194,26.45,1914.5,none
5195,89.4,2001.5,none
5196,75.1,5336.35,none
5197,108.1,7238.6,none
5198,110.15,7998.8,none
5199,80.35,3825.85,none
5200,111.5,5703.25,none
5201,106.5,7397.0,none
5202,19.9,164.6,none
5203,111.1,6555.2,none
5204,70.7,225.65,none
5205,24.85,955.75,none
5206,91.2,3382.3,none
5207,65.6,2313.8,none
5208,40.65,933.3,none
5209,59.45,780.85,none
5210,109.95,7852.4,none
5211,60.45,3184.25,total_missing
5212,84.9,764.95,none
5213,38.5,2763.0,none
5214,92.55,1614.7,none
5215,73.55,145.4,none
5216,20.15,156.25,none
5217,34.7,1604.5,none
5218,24.5,270.15,none
5219,19.7,0.0,none
5220,20.6,20.6,none
5221,58.0,1734.5,none
5222,107.45,7047.5,none
5223,65.5,573.15,none
5224,25.45,1538.6,none
5225,100.15,4459.8,none
5226,104.45,7459.0,none
5227,21.15,306.05,none
5228,96.2,639.7,none
5229,44.4,348.15,none
5230,107.55,4533.9,none
5231,94.35,5563.65,none
5232,98.75,1587.55,total_missing
5233,20.3,40.25,none
5234,101.15,842.9,none
5235,105.75,4228.55,none
5236,81.15,784.45,none
5237,89.55,3729.75,none
5238,54.75,1406.9,none
5239,53.75,1857.3,none
5240,105.75,7322.5,none
5241,105.85,6725.5,none
5242,64.2,3627.3,none
5243,88.7,1761.45,none
5244,87.7,1725.95,none
5245,89.3,4192.15,none
5246,20.15,1411.2,none
5247,79.75,164.5,none
5248,94.55,2724.6,none
5249,20.05,264.55,none
5250,67.2,4671.7,none
5251,94.55,1173.55,none
5252,69.05,318.5,none
5253,107.5,7713.55,none
5254,73.0,2471.25,none
5255,114.75,7842.3,none
5256,76.05,2227.8,none
5257,96.25,4990.25,none
5258,101.1,3744.05,none
5259,104.7,7220.35,none
5260,77.9,2351.45,none
5261,90.65,2989.6,none
5262,110.45,6077.75,none
5263,68.7,4070.95,none
5264,44.85,2479.05,none
5265,29.8,2134.3,none
5266,88.9,6000.1,none
5267,58.75,2203.1,none
5268,19.85,183.15,none
5269,86.9,6194.1,none
5270,59.65,638.95,none
5271,55.25,2139.2,none
5272,66.4,831.75,none
5273,90.1,521.3,none
5274,20.15,1337.5,none
5275,108.1,7181.95,none
5276,53.75,608.0,none
5277,56.9,2560.1,none
5278,89.3,577.6,none
5279,109.6,5953.0,none
5280,25.15,1790.15,none
5281,79.15,2531.4,none
5282,66.75,4760.3,none
5283,95.2,292.85,none
5284,48.8,953.65,none
5285,45.7,198.0,none
5286,80.7,5705.05,none
5287,74.5,609.9,none
5288,20.55,20.55,none
5289,79.65,79.65,none
5290,115.1,6993.65,total_missing
5291,59.7,4122.65,none
5292,86.45,5762.95,none
5293,33.7,1537.85,none
5294,80.1,2603.3,none
5295,104.05,5566.4,none
5296,108.75,5431.9,none
5297,41.1,2258.25,none
5298,20.35,1092.35,none
5299,105.9,6401.25,none
5300,101.3,2812.2,none
5301,80.05,80.05,none
5302,89.2,2698.35,none
5303,65.5,616.9,none
5304,40.45,1912.85,none
5305,70.45,849.1,none
5306,78.8,3460.3,none
5307,83.65,1465.75,none
5308,90.1,90.1,none
5309,82.45,5555.3,none
5310,20.25,1278.8,none
5311,66.25,2907.35,none
5312,19.5,146.3,none
5313,51.25,51.25,none
5314,89.7,4952.95,none
5315,64.55,4504.9,none
5316,45.6,45.6,none
5317,93.65,4520.15,none
5318,49.65,267.35,none
5319,73.6,2316.85,none
5320,109.75,8075.35,none
5321,61.45,2302.35,none
5322,106.4,7251.9,none
5323,81.9,2078.55,none
5324,105.2,6225.4,none
5325,54.6,1242.25,zero_monthly
5326,20.55,99.45,none
5327,20.0,288.05,none
5328,19.7,599.25,none
5329,66.05,3462.1,none
5330,34.0,853.0,none
5331,92.5,934.1,none
5332,54.05,2375.2,none
5333,58.9,2813.05,none
5334,88.35,1222.8,none
5335,107.95,5293.2,none
5336,96.9,6314.35,none
5337,19.1,19.1,none
5338,50.0,1003.05,none
5339,45.4,1593.1,none
5340,85.45,2509.95,none
5341,84.1,3187.65,none
5342,74.45,74.45,none
5343,64.75,2345.2,none
5344,66.25,3330.1,none
5345,76.9,5522.7,none
5346,89.8,2335.3,none
5347,74.6,4798.4,none
5348,116.95,8594.4,none
5349,40.65,970.55,none
5350,114.35,7665.8,none
5351,69.7,3686.05,none
5352,95.5,1115.15,none
5353,98.65,2537.0,none
5354,61.65,1393.6,none
5355,89.35,89.35,none
5356,95.4,4445.3,none
5357,35.4,978.6,none
5358,19.95,1258.15,zero_monthly
5359,19.25,331.35,none
5360,29.65,291.4,total_decimal_shift
5361,84.5,453.75,none
5362,20.4,84.75,none
5363,24.75,1715.1,none
5364,25.35,1715.15,none
5365,90.7,1597.25,none
5366,20.0,1250.1,none
5367,59.75,3996.8,none
5368,82.5,5215.1,none
5369,70.3,235.5,none
5370,20.35,673.2,none
5371,90.8,1442.2,none
5372,103.95,5639.05,none
5373,104.95,5222.35,none
5374,105.25,7291.75,none
5375,74.75,799.65,none
5376,50.8,50.8,none
5377,23.75,424.5,none
5378,61.3,249.4,none
5379,75.8,4415.75,none
5380,98.0,5270.6,none
5381,80.25,144.55,none
5382,78.9,2447.95,none
5383,52.0,2884.9,none
5384,84.75,3050.15,overbilled_monthly
5385,64.4,253.0,none
5386,85.45,4517.25,none
5387,45.8,436.2,none
5388,30.5,118.4,none
5389,19.9,19.9,none
5390,69.15,3649.6,none
5391,99.45,1200.15,none
5392,49.25,255.6,none
5393,39.35,2395.05,none
5394,70.6,70.6,none
5395,105.1,5083.55,none
5396,81.0,389.6,none
5397,20.1,644.5,none
5398,84.85,523.5,none
5399,19.75,39.3,none
5400,19.75,989.05,none
5401,70.4,2406.1,none
5402,20.45,638.55,none
5403,20.35,191.1,none
5404,86.2,4524.05,none
5405,95.65,4664.2,none
5406,103.8,3470.8,overbilled_monthly
5407,97.2,6910.3,none
5408,63.55,4014.2,none
5409,24.95,1288.0,none
5410,89.15,2277.65,none
5411,99.0,6375.8,none
5412,24.8,24.8,none
5413,85.55,5251.75,none
5414,94.0,1505.45,none
5415,105.65,6903.1,none
5416,50.3,913.3,none
5417,95.0,5535.8,none
5418,61.4,815.55,none
5419,80.55,1411.65,none
5420,78.5,5602.25,none
5421,114.3,8244.3,none
5422,20.05,741.5,none
5423,62.65,4375.8,none
5424,80.85,1008.7,none
5425,92.7,5968.4,none
5426,100.45,3096.9,none
5427,75.2,3901.25,none
5428,84.75,2613.4,none
5429,89.45,853.1,none
5430,79.5,5661.7,none
5431,72.15,794.25,none
5432,19.8,695.05,none
5433,76.4,160.8,none
5434,100.9,5552.05,none
5435,95.3,3275.15,none
5436,90.95,4236.6,none
5437,54.5,54.5,none
5438,61.6,1174.35,none
5439,79.9,741.7,none
5440,96.15,3019.25,none
5441,49.6,962.9,none
5442,65.3,4759.75,none
5443,25.0,1498.35,none
5444,45.45,1233.15,none
5445,107.75,4882.8,none
5446,89.1,5411.65,none
5447,19.65,19.65,none
5448,44.75,148.05,none
5449,101.6,3930.55,none
5450,103.15,6895.5,none
5451,84.65,84.65,none
5452,95.65,6856.95,none
5453,75.1,2658.8,none
5454,61.35,3766.2,none
5455,69.55,69.55,none
5456,19.7,129.55,none
5457,31.05,347.25,none
5458,51.0,581.7,none
5459,51.0,354.05,none
5460,88.85,929.45,none
5461,20.05,679.0,none
5462,65.1,3846.75,none
5463,70.15,4480.7,none
5464,44.35,44.35,none
5465,20.75,499.4,none
5466,56.05,1553.2,none
5467,19.95,219.5,none
5468,98.6,5311.85,none
5469,79.7,586.05,none
5470,79.0,2576.8,none
5471,89.45,6435.25,none
5472,74.2,1993.25,none
5473,81.0,1923.85,none
5474,49.6,939.8,none
5475,84.6,84.6,none
5476,55.0,3092.65,none
5477,84.85,415.55,none
5478,84.2,5986.55,none
5479,106.3,5487.0,none
5480,69.05,651.5,none
5481,45.4,45.4,none
5482,73.65,73.65,zero_monthly
5483,73.9,2405.05,none
5484,77.75,4458.15,none
5485,99.35,6856.45,zero_monthly
5486,50.75,50.75,none
5487,87.1,4735.2,none
5488,20.15,682.15,none
5489,98.7,4525.8,none
5490,25.2,321.05,none
5491,55.7,335.65,none
5492,65.35,1424.4,none
5493,25.3,1748.55,total_decimal_shift
5494,84.35,474.9,none
5495,84.95,668.4,none
5496,73.85,926.25,none
5497,24.25,1077.95,none
5498,51.8,2541.25,none
5499,46.0,46.0,none
5500,79.4,1156.1,none
5501,60.5,3694.45,none
5502,25.1,382.8,none
5503,71.8,1167.8,none
5504,20.05,746.75,none
5505,88.4,3912.9,none
5506,30.25,368.85,none
5507,20.2,20.2,none
5508,59.9,1654.7,none
5509,25.15,1940.85,none
5510,46.0,221.7,none
5511,101.3,1794.65,none
5512,76.95,5289.8,none
5513,55.3,501.2,none
5514,92.45,6140.85,none
5515,48.45,48.45,none
5516,19.35,309.25,none
5517,51.75,201.1,none
5518,86.7,6179.35,none
5519,94.4,2838.7,none
5520,55.7,55.7,none
5521,84.25,4589.85,none
5522,64.65,3735.45,none
5523,70.15,70.15,none
5524,69.2,477.55,none
5525,54.65,2553.7,none
5526,24.75,1342.15,none
5527,23.95,1216.35,none
5528,105.0,7578.05,overbilled_monthly
5529,59.85,2603.95,none
5530,20.05,42.7,none
5531,92.15,6056.9,none
5532,44.8,2983.65,none
5533,20.9,689.35,none
5534,95.4,2025.1,none
5535,80.35,1747.2,none
5536,85.1,4657.95,none
5537,34.7,296.1,none
5538,115.05,8016.6,none
5539,81.1,81.1,none
5540,19.95,433.5,none
5541,20.55,20.55,none
5542,106.6,6428.4,none
5543,86.15,5883.85,none
5544,78.85,1043.8,none
5545,106.75,6252.9,none
5546,86.55,1857.25,none
5547,42.4,146.4,none
5548,89.45,240.45,none
5549,24.25,1724.15,none
5550,97.9,315.3,none
5551,20.5,429.55,none
5552,19.6,356.15,none
5553,20.25,488.25,none
5554,55.7,55.7,none
5555,20.6,1298.7,none
5556,19.8,1378.75,none
5557,79.8,973.45,none
5558,80.2,384.25,none
5559,116.4,8543.25,none
5560,31.65,389.95,none
5561,94.15,5731.85,none
5562,20.65,20.65,none
5563,76.85,4275.75,none
5564,20.15,84.5,none
5565,55.25,1924.1,none
5566,39.05,669.85,none
5567,82.15,5784.3,none
5568,103.0,5166.2,none
5569,95.1,4060.55,none
5570,83.9,267.4,none
5571,95.15,3532.85,none
5572,79.8,4914.8,none
5573,74.8,5315.8,none
5574,69.85,69.85,none
5575,20.45,775.6,none
5576,78.35,5445.95,none
5577,53.55,53.55,none
5578,19.1,1007.8,none
5579,20.0,833.55,none
5580,93.9,6579.05,none
5581,19.95,1004.5,none
5582,113.15,7856.0,none
5583,24.0,1183.05,zero_monthly
5584,84.95,2169.75,none
5585,80.5,896.9,none
5586,19.3,19.3,none
5587,19.15,501.35,none
5588,91.3,4126.35,none
5589,49.65,49.65,none
5590,54.35,2460.15,none
5591,19.15,477.6,none
5592,88.45,370.65,none
5593,19.75,265.75,none
5594,75.5,2424.45,none
5595,83.75,1849.95,none
5596,19.4,61.05,none
5597,26.5,1698.55,none
5598,90.5,1910.6,none
5599,19.15,998.1,none
5600,94.85,890.6,none
5601,69.95,529.5,none
5602,40.9,1383.6,none
5603,80.25,493.4,none
5604,48.6,48.6,none
5605,70.8,1207.0,none
5606,60.2,563.5,none
5607,55.2,864.55,none
5608,55.8,2109.35,none
5609,54.15,701.05,none
5610,80.15,2265.25,none
5611,75.5,220.6,none
5612,100.4,5749.8,none
5613,62.55,2796.45,none
5614,70.45,5165.7,none
5615,85.5,5696.6,none
5616,20.2,20.2,none
5617,54.5,2076.05,none
5618,20.75,44.2,none
5619,20.35,215.25,none
5620,91.0,1859.5,none
5621,104.8,7470.1,none
5622,74.75,229.5,none
5623,104.05,2470.1,none
5624,51.1,2092.9,none
5625,89.8,5629.55,none
5626,20.55,469.85,none
5627,64.05,733.95,none
5628,74.85,485.25,none
5629,96.65,1244.5,none
5630,20.05,20.05,none
5631,103.45,3994.45,none
5632,25.0,78.25,none
5633,20.3,1131.5,none
5634,26.35,184.05,none
5635,19.9,19.9,none
5636,54.7,1178.75,none
5637,46.35,667.7,none
5638,90.25,5629.15,none
5639,19.95,19.95,none
5640,20.65,109.3,none
5641,79.6,79.6,none
5642,25.45,958.45,none
5643,19.5,403.15,none
5644,75.9,75.9,none
5645,76.2,76.2,total_decimal_shift
5646,66.15,4392.5,none
5647,19.25,19.25,none
5648,69.1,3168.0,none
5649,39.1,1096.6,none
5650,20.05,669.45,none
5651,59.8,2343.85,none
5652,84.3,3588.4,none
5653,48.6,48.6,none
5654,79.0,522.95,none
5655,105.35,7511.9,none
5656,25.1,1725.0,none
5657,49.75,49.75,none
5658,94.75,1691.9,none
5659,93.0,2248.05,none
5660,71.9,4479.2,none
5661,77.55,3471.1,none
5662,19.85,63.0,none
5663,70.25,70.25,none
5664,95.25,3314.15,none
5665,84.6,865.55,none
5666,25.05,852.7,none
5667,53.15,1930.9,none
5668,20.15,91.4,none
5669,101.25,3949.15,none
5670,100.55,4304.0,none
5671,24.1,409.9,none
5672,25.3,1554.9,none
5673,71.8,3472.05,none
5674,19.7,117.8,none
5675,49.85,3210.35,none
5676,69.6,207.4,none
5677,19.75,19.75,none
5678,80.8,3132.75,none
5679,60.0,60.0,none
5680,86.55,649.65,none
5681,20.85,20.85,none
5682,64.2,2106.3,none
5683,35.0,35.0,none
5684,50.75,2011.4,none
5685,105.5,6205.5,none
5686,19.2,903.7,overbilled_monthly
5687,85.15,503.6,none
5688,90.65,3882.3,none
5689,20.0,879.8,none
5690,74.65,383.65,none
5691,61.2,4390.25,none
5692,19.95,68.2,none
5693,54.8,452.8,none
5694,73.45,5329.0,none
5695,51.45,1758.9,none
5696,80.45,5737.6,none
5697,54.2,1152.7,none
5698,109.5,7674.55,none
5699,104.4,2157.95,none
5700,85.3,1219.85,none
5701,79.3,2414.55,none
5702,76.5,1155.6,none
5703,105.1,7548.1,none
5704,25.4,1809.35,none
5705,86.85,1564.4,none
5706,19.65,19.65,none
5707,75.7,75.7,none
5708,45.55,84.4,none
5709,78.1,864.85,none
5710,19.3,228.75,none
5711,110.5,7752.05,none
5712,90.8,1951.0,none
5713,20.3,470.6,none
5714,81.35,4060.9,none
5715,97.95,384.5,none
5716,108.15,3432.9,none
5717,55.3,108.65,none
5718,56.55,3952.65,none
5719,80.5,463.05,none
5720,19.7,494.05,none
5721,104.05,3416.85,none
5722,52.85,1498.65,none
5723,104.3,2867.75,none
5724,80.65,4807.35,none
5725,71.35,71.35,none
5726,24.65,471.35,none
5727,21.3,1041.8,none
5728,110.2,7689.8,none
5729,89.4,1132.35,none
5730,51.05,1815.0,none
5731,19.8,1311.3,none
5732,19.9,199.45,none
5733,87.3,1637.3,none
5734,19.85,1326.35,none
5735,89.4,6376.55,none
5736,20.0,935.9,none
5737,20.05,20.05,overbilled_monthly
5738,83.25,1611.15,none
5739,20.6,20.6,none
5740,102.9,6989.7,none
5741,39.1,2779.5,none
5742,99.95,1931.75,none
5743,114.5,8331.95,none
5744,20.2,735.9,none
5745,55.8,2283.3,none
5746,24.2,1445.2,none
5747,81.0,818.05,none
5748,72.8,2333.05,none
5749,99.85,1992.55,none
5750,99.5,5890.0,none
5751,70.15,916.75,none
5752,20.25,1029.8,none
5753,26.0,1796.55,zero_monthly
5754,19.9,33.7,none
5755,19.05,454.05,none
5756,96.5,1392.25,none
5757,19.85,1049.6,none
5758,25.7,734.6,none
5759,20.3,475.1,zero_monthly
5760,70.15,70.15,none
5761,91.55,1540.05,overbilled_monthly
5762,39.4,1978.65,none
5763,105.7,3181.8,none
5764,70.25,229.7,none
5765,93.75,5625.55,none
5766,96.55,6581.9,none
5767,60.0,1347.15,none
5768,59.8,3808.2,none
5769,90.65,3974.15,none
5770,109.0,7661.8,none
5771,68.1,2479.25,none
5772,20.4,266.6,none
5773,81.95,5601.4,none
5774,60.55,1982.6,zero_monthly
5775,65.6,339.9,none
5776,82.5,4828.05,none
5777,82.3,5980.55,none
5778,68.15,4808.7,none
5779,20.3,20.3,none
5780,95.55,3692.85,none
5781,20.2,1068.15,none
5782,89.2,2383.6,none
5783,69.65,69.65,none
5784,89.3,89.3,none
5785,74.8,1438.05,none
5786,20.2,917.45,none
5787,84.4,6096.45,none
5788,87.55,3078.1,none
5789,25.15,99.95,none
5790,19.8,475.2,none
5791,50.85,2036.55,none
5792,102.4,6444.05,none
5793,96.3,1426.75,none
5794,55.5,767.55,none
5795,109.75,7932.5,none
5796,106.4,4040.65,none
5797,60.0,2768.65,none
5798,88.8,1672.35,none
5799,85.2,474.8,none
5800,35.1,446.1,none
5801,80.05,1345.65,none
5802,75.55,2425.4,none
5803,49.55,2077.95,none
5804,81.3,416.3,none
5805,23.9,1663.5,none
5806,66.4,1286.05,none
5807,19.6,35.85,none
5808,18.8,1094.35,none
5809,108.4,7719.5,none
5810,85.95,514.6,none
5811,85.45,1451.6,none
5812,80.9,4932.5,none
5813,71.0,71.0,none
5814,111.8,5443.65,none
5815,20.6,330.25,none
5816,85.05,746.5,none
5817,44.6,122.7,none
5818,44.4,44.4,none
5819,105.1,6631.85,none
5820,115.15,8250.0,none
5821,59.8,3561.15,none
5822,26.3,1763.55,none
5823,70.55,2419.0,none
5824,20.05,470.2,none
5825,79.85,5234.95,none
5826,70.3,70.3,none
5827,79.35,79.35,none
5828,90.05,3097.0,none
5829,24.45,1709.1,none
5830,59.95,1848.8,none
5831,25.35,723.3,none
5832,90.8,809.75,none
5833,70.45,1470.95,none
5834,34.3,577.15,none
5835,105.05,6914.95,none
5836,19.3,602.9,none
5837,19.15,124.4,none
5838,51.4,96.8,none
5839,71.85,3827.9,none
5840,75.4,533.05,none
5841,49.7,2961.4,none
5842,45.25,3264.45,none
5843,78.75,995.35,none
5844,81.6,2815.25,none
5845,70.4,154.8,none
5846,75.8,246.3,none
5847,76.1,257.6,none
5848,94.0,5757.2,none
5849,103.95,7517.7,none
5850,19.95,1234.8,none
5851,71.3,1389.2,none
5852,110.8,3836.3,none
5853,69.1,1474.75,none
5854,96.1,6001.45,none
5855,48.8,720.1,none
5856,50.55,2832.75,none
5857,44.65,472.25,none
5858,88.25,1460.65,none
5859,19.45,1336.35,none
5860,89.3,6388.65,none
5861,70.0,153.05,none
5862,19.25,677.9,none
5863,70.5,1165.6,none
5864,97.35,2119.5,none
5865,19.65,921.55,none
5866,20.85,72.0,none
5867,19.65,68.35,none
5868,19.35,847.25,none
5869,44.0,44.0,none
5870,94.4,4295.35,none
5871,25.9,135.0,zero_monthly
5872,55.65,1400.55,none
5873,69.65,69.65,none
5874,75.4,1380.4,none
5875,100.6,1060.2,none
5876,71.0,4386.2,none
5877,86.0,86.0,none
5878,106.95,5785.5,none
5879,21.2,52.05,none
5880,61.05,2018.4,none
5881,29.6,79.45,none
5882,79.95,2727.3,none
5883,19.7,263.65,none
5884,20.3,275.4,none
5885,59.9,2816.65,none
5886,24.35,538.5,none
5887,19.75,948.9,none
5888,50.3,846.8,none
5889,95.6,4783.5,none
5890,50.25,2997.45,none
5891,85.35,5897.4,none
5892,41.6,470.6,none
5893,51.65,524.5,none
5894,24.0,269.65,none
5895,100.85,4740.0,none
5896,59.85,2341.5,overbilled_monthly
5897,25.45,1789.65,none
5898,23.9,1626.4,none
5899,24.15,800.3,none
5900,75.7,5060.85,none
5901,40.2,1448.8,none
5902,84.5,4254.85,none
5903,50.85,466.6,none
5904,91.6,4627.8,none
5905,98.9,6838.6,none
5906,85.0,85.0,none
5907,78.95,1101.85,none
5908,44.3,44.3,none
5909,20.2,20.2,none
5910,80.2,4297.6,none
5911,60.9,414.1,none
5912,34.2,256.6,none
5913,85.2,3969.35,none
5914,87.15,2274.1,none
5915,54.3,1296.8,none
5916,19.1,1268.85,none
5917,112.75,8192.6,none
5918,19.95,59.25,none
5919,19.5,1147.85,none
5920,65.55,4361.55,none
5921,78.8,2006.1,none
5922,78.2,2078.95,none
5923,105.25,7609.75,none
5924,89.25,487.05,none
5925,20.65,1218.45,none
5926,68.7,1416.2,none
5927,78.65,483.3,none
5928,24.75,1234.6,none
5929,19.75,1311.6,none
5930,89.1,5618.3,none
5931,84.7,6185.15,none
5932,98.0,1237.85,none
5933,94.45,498.1,none
5934,105.0,294.45,none
5935,93.85,2381.55,none
5936,59.9,788.35,none
5937,19.95,756.4,none
5938,84.0,613.4,none
5939,108.9,3625.2,none
5940,33.6,550.35,none
5941,85.85,4793.8,none
5942,34.85,1267.2,none
5943,48.75,442.2,none
5944,84.85,84.85,none
5945,56.65,654.85,none
5946,95.3,5567.45,none
5947,73.9,3160.55,none
5948,24.5,740.3,none
5949,84.6,5706.2,zero_monthly
5950,44.95,3085.35,none
5951,24.7,24.7,none
5952,100.3,3541.4,none
5953,25.45,84.2,none
5954,50.7,50.7,none
5955,55.0,1165.55,total_decimal_shift
5956,68.4,4855.35,none
5957,89.9,2806.9,none
5958,78.55,1422.65,none
5959,55.05,608.15,none
5960,19.8,641.35,none
5961,84.45,4959.15,none
5962,35.9,35.9,none
5963,80.75,1321.3,none
5964,78.65,1663.75,none
5965,61.75,3024.15,none
5966,63.7,2188.5,none
5967,99.45,4138.05,none
5968,25.2,102.5,none
5969,74.05,872.65,none
5970,87.6,2724.25,none
5971,89.15,413.25,none
5972,20.0,1374.2,none
5973,55.0,757.1,none
5974,104.4,6692.65,none
5975,20.05,218.5,total_missing
5976,89.75,608.8,none
5977,34.3,1004.75,none
5978,20.65,1125.6,none
5979,84.25,3847.6,none
5980,19.65,978.0,none
5981,79.85,1387.35,none
5982,20.2,746.05,none
5983,19.8,304.6,none
5984,50.35,1098.85,none
5985,85.15,1139.2,none
5986,74.6,4368.95,none
5987,79.15,827.7,none
5988,20.35,20.35,none
5989,21.05,262.05,none
5990,94.6,279.55,none
5991,94.7,3512.5,none
5992,94.25,1483.25,none
5993,72.45,4653.85,none
5994,74.95,151.75,none
5995,105.2,4400.75,none
5996,111.95,8033.1,none
5997,19.85,1253.65,none
5998,89.75,552.65,none
5999,20.05,1036.0,none
6000,108.95,4025.5,none
6001,19.65,928.4,none
6002,24.9,24.9,none
6003,82.85,460.25,none
6004,93.2,6506.15,none
6005,84.8,5598.3,none
6006,71.75,4374.55,none
6007,30.35,678.75,none
6008,54.85,2191.7,none
6009,19.5,239.75,none
6010,103.85,5485.5,none
6011,24.2,609.05,none
6012,19.35,683.75,none
6013,83.6,404.2,none
6014,100.65,5189.75,none
6015,94.1,5060.9,none
6016,74.55,233.65,none
6017,108.45,7176.55,none
6018,56.15,291.45,none
6019,20.35,689.75,none
6020,80.55,3263.9,none
6021,61.25,1993.2,none
6022,20.45,254.5,none
6023,18.9,347.65,none
6024,19.6,967.9,none
6025,91.5,242.95,none
6026,45.2,1841.9,none
6027,19.45,232.1,none
6028,25.45,809.25,none
6029,80.85,866.45,none
6030,94.9,360.55,none
6031,49.05,2076.2,none
6032,29.3,355.9,none
6033,105.3,7299.65,none
6034,88.95,2291.2,none
6035,20.25,129.15,none
6036,110.85,7491.75,none
6037,110.5,5835.5,none
6038,109.4,7031.45,none
6039,114.2,7723.9,none
6040,36.5,1032.0,none
6041,70.75,70.75,none
6042,19.95,109.6,none
6043,19.6,727.8,none
6044,40.15,130.75,none
6045,76.6,893.0,none
6046,19.6,763.1,none
6047,85.3,781.4,none
6048,65.85,902.25,none
6049,94.45,2653.65,none
6050,20.05,1016.7,none
6051,99.4,5943.65,none
6052,20.0,275.7,none
6053,78.45,3126.45,none
6054,25.1,1070.15,none
6055,97.35,3457.9,none
6056,55.0,340.4,none
6057,71.1,4299.2,none
6058,61.55,1093.2,none
6059,45.9,521.9,none
6060,40.3,1630.4,none
6061,87.1,713.6,none
6062,49.5,1265.65,none
6063,73.8,4003.85,none
6064,19.2,1401.4,none
6065,45.3,45.3,none
6066,25.0,1510.5,none
6067,94.95,178.1,none
6068,35.3,264.8,none
6069,44.55,480.6,none
6070,76.75,4541.9,none
6071,81.0,4976.15,none
6072,105.55,7542.25,none
6073,18.8,251.25,none
6074,24.9,1595.5,none
6075,23.45,23.45,none
6076,64.9,685.55,none
6077,61.35,3874.1,none
6078,113.95,6891.4,none
6079,90.15,4916.95,none
6080,54.1,1373.0,none
6081,29.7,29.7,none
6082,49.8,49.8,none
6083,101.1,6039.9,none
6084,24.4,1548.65,none
6085,95.0,3440.25,none
6086,50.65,151.3,none
6087,69.9,4226.7,none
6088,39.95,1023.75,none
6089,55.4,55.4,none
6090,90.6,90.6,none
6091,103.25,7074.4,none
6092,86.85,156.35,none
6093,94.25,6849.75,none
6094,47.05,3263.6,none
6095,20.55,1252.85,none
6096,19.65,67.55,none
6097,70.2,70.2,none
6098,81.0,5750.0,none
6099,75.9,1549.75,none
6100,24.7,1810.55,none
6101,99.05,2952.85,none
6102,110.25,7467.55,none
6103,85.0,5484.4,none
6104,19.75,294.9,none
6105,23.9,97.5,none
6106,111.25,5916.45,none
6107,55.1,113.35,none
6108,19.95,19.95,none
6109,25.15,476.8,none
6110,54.15,101.65,none
6111,59.8,1130.85,none
6112,83.85,3532.25,none
6113,104.9,6891.45,none
6114,75.3,1570.7,none
6115,66.65,520.95,none
6116,109.5,7854.9,none
6117,73.85,3581.4,none
6118,19.3,1447.9,none
6119,118.2,8547.15,none
6120,51.45,727.85,none
6121,59.45,357.6,none
6122,19.5,159.35,none
6123,19.55,280.85,none
6124,93.55,6069.25,none
6125,59.3,3274.35,none
6126,102.25,1359.0,none
6127,95.9,1777.9,none
6128,109.8,6109.65,none
6129,78.1,1122.4,none
6130,39.9,2020.9,none
6131,64.9,3795.45,none
6132,95.05,4504.55,none
6133,53.4,3579.15,none
6134,24.9,49.7,none
6135,44.7,276.5,none
6136,114.0,8175.9,none
6137,20.25,890.35,none
6138,53.85,259.8,none
6139,83.85,5588.8,none
6140,20.2,50.6,none
6141,19.95,58.0,none
6142,104.2,5568.35,none
6143,50.25,2203.65,none
6144,20.35,938.95,total_decimal_shift
6145,90.0,2024.1,none
6146,54.2,3623.95,none
6147,99.5,2369.05,none
6148,99.1,3877.95,none
6149,66.9,4577.9,none
6150,25.85,25.85,none
6151,91.05,2871.5,none
6152,71.0,672.55,none
6153,93.2,1573.7,none
6154,20.95,1270.55,none
6155,109.2,7711.45,none
6156,19.35,126.05,none
6157,85.8,2193.65,none
6158,19.85,64.55,none
6159,19.65,31.2,none
6160,20.5,38.25,none
6161,89.65,3348.1,none
6162,74.35,533.6,none
6163,49.45,2907.55,none
6164,89.1,1620.8,none
6165,75.15,3480.35,none
6166,70.65,293.85,none
6167,104.2,3243.45,none
6168,90.05,4137.2,none
6169,79.25,79.25,none
6170,44.9,44.9,none
6171,19.4,19.4,none
6172,88.75,5348.65,none
6173,70.1,659.65,none
6174,91.0,3180.5,none
6175,29.65,118.5,none
6176,90.8,3023.85,none
6177,77.85,3365.85,none
6178,54.3,195.3,none
6179,18.95,1031.1,none
6180,95.15,997.65,none
